n_step,ijk,num_load,A1,A2,A3,A4,Tup,Tmid,Tdown,23x,23y,23z,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
12,1,41,0.2335937,0.1945312,0.1242188,0.2335937,0,0,0,-7.062623e+01,-2.935949e+01,9.905134e+01,1.912954e+02,2.194332e+02,     0,1.688676e+02,     0,1.012873e+02,9.077499e+01,2.448276e+02,1.984426e+02,2.054159e+02,3.559978e+02,3.166338e+02,3.485842e+02,1.373384e+02,1.712365e+02,1.362853e+02,6.245184e+01,4.947965e+01,4.779949e+01,5.634196e+01,4.419635e+01,3.409544e+01,     0,1.210373e+02,     0,1.052856e+02,     0,1.311712e+01,3.100582e+02,4.656322e+02,4.619884e+02,3.139203e+02
8,1,42,0.2960937,0.1320312,0.06171875,0.2960937,0,0,0,-7.113561e+01,-3.311389e+01,9.172896e+01,3.475408e+02,3.806886e+02,     0,2.722814e+02,     0,1.837336e+02,1.867696e+02,5.228162e+02,4.815461e+02,4.583547e+02,6.727734e+02,6.467236e+02,6.556381e+02,2.190292e+02,2.602421e+02,2.518005e+02,9.605349e+01,1.124827e+02,9.144176e+01,9.878732e+01,1.047742e+02,5.388848e+01,     0,2.627019e+02,4.955058e+01,2.245069e+02,7.423109e+01,8.616520e+01,5.867443e+02,9.135822e+02,9.035797e+02,5.955338e+02
13,1,43,0.1710937,0.2570312,0.1867187,0.1710937,0,0,0,-6.875157e+01,-2.779444e+01,1.048166e+02,1.801922e+01,1.791916e+01,     0,1.501173e+01,     0,8.020351e+00,6.472660e+00,1.940031e+01,1.392576e+01,1.483912e+01,2.822502e+01,2.425004e+01,2.808079e+01,1.292173e+01,1.515875e+01,1.061254e+01,6.053539e+00,3.714847e+00,3.752212e+00,5.204353e+00,3.347555e+00,3.143086e+00,     0,6.836573e+00,     0,6.761653e+00,     0,     0,2.544809e+01,3.772249e+01,3.667927e+01,2.474029e+01
30,2,44,0.1398437,0.1632812,0.1554687,0.1398437,0,0,0,-2.250589e+01,-5.641046e+01,3.865547e+01,4.201489e+01,2.401449e+02,     0,2.136632e+02,     0,2.403862e+02,5.720502e+02,4.220085e+01,2.111099e+02,6.203006e+02,8.150554e+01,3.158111e+02,4.609165e+02,8.838914e+01,4.011414e+02,4.333125e+02,5.427049e+01,1.247702e+02,4.873918e+02,1.034082e+02,3.244083e+02,4.064962e+02,     0,1.378358e+02,4.158904e+01,3.543122e+02,3.878986e+02,5.693662e+02,1.413540e+02,1.056125e+02,1.806934e+02,2.227533e+02
30,2,45,0.2648437,0.2882812,0.2804687,0.2648437,0,0,0,-3.187443e+02,4.603837e+01,6.222989e+01,     0,1.682166e+03,     0,3.583577e+03,     0,1.459106e+04,2.831514e+03,4.154130e+03,2.000632e+04,1.644953e+03,1.654223e+04,     0,5.950946e+03,2.138971e+03,9.229302e+03,     0,6.142403e+03,1.288541e+04,9.170551e+02,4.086039e+03,1.251666e+03,7.234090e+02,     0,2.003304e+04,1.536194e+04,1.003348e+03,1.994011e+04,1.000856e+04,5.192450e+03,2.942601e+03,2.986727e+03,1.882829e+04
14,1,46,0.2023437,0.1007813,0.2179687,0.2023437,0,0,0,-5.674882e+01,-3.317790e+01,9.095119e+01,1.878313e+02,1.482065e+02,     0,1.076755e+02,     0,1.371415e+02,1.201110e+02,2.768916e+02,2.661827e+02,2.923747e+02,1.277269e+02,1.250229e+02,1.568084e+02,5.899436e+01,5.680397e+01,4.594344e+01,1.787692e+01,2.544475e+01,3.820824e+01,2.853430e+01,3.461164e+01,5.214553e+01,     0,     0,1.133481e+02,     0,1.155926e+02,6.048447e+01,2.368859e+02,3.315150e+02,3.429672e+02,2.410085e+02
18,1,47,0.07734375,0.2257812,0.09296875,0.07734375,0,0,0,-3.012214e+01,-3.782888e+01,-1.050673e+02,1.402766e+00,5.824512e-01,     0,5.093356e-01,     0,1.848389e-01,2.326571e-01,5.609687e-02,4.328742e-01,5.195199e-01,6.480319e-01,7.644423e-01,8.916029e-01,4.967976e-01,4.243784e-01,3.468251e-01,     0,2.095453e-02,9.479471e-02,2.773139e-01,1.661887e-01,1.318612e-01,     0,1.919908e-01,     0,2.210971e-01,     0,     0,8.473640e-01,1.086989e+00,1.195312e+00,7.969065e-01
16,1,48,0.06953125,0.1085938,0.1164063,0.06953125,0,0,0,-1.181547e+01,-5.088719e+01,-4.648870e+01,1.949293e+00,9.955823e-01,     0,8.116067e-01,     0,6.156078e-01,6.766153e-01,7.402475e-01,1.384476e+00,1.400300e+00,8.020548e-01,1.088219e+00,1.177888e+00,6.990059e-01,4.958397e-01,5.220365e-01,4.820862e-02,1.378977e-01,1.956287e-01,2.751292e-01,2.870315e-01,2.874477e-01,     0,     0,2.416844e-01,     0,2.059638e-01,1.611260e-01,1.634562e+00,1.940809e+00,2.149586e+00,1.606360e+00
13,1,49,0.1945312,0.2335937,0.2414062,0.1945312,0,0,0,-9.136172e+01,-2.404363e+01,1.129374e+02,3.782470e+01,3.447549e+01,     0,2.788073e+01,     0,2.870526e+01,2.183090e+01,5.450027e+01,4.069937e+01,4.933538e+01,4.182881e+01,3.465551e+01,4.860334e+01,1.822333e+01,2.438503e+01,1.440859e+01,1.052337e+01,7.503485e+00,1.069750e+01,1.024616e+01,7.802220e+00,1.145079e+01,     0,1.937430e+00,6.840028e+00,1.747343e+00,8.088340e+00,4.956867e+00,5.035568e+01,7.927098e+01,7.923842e+01,5.004119e+01
11,1,50,0.2570312,0.1710937,0.1789062,0.2570312,0,0,0,-8.569452e+01,-2.548042e+01,1.059882e+02,2.281524e+02,2.155834e+02,     0,1.545319e+02,     0,1.653515e+02,1.289673e+02,3.591239e+02,2.880099e+02,3.255612e+02,3.045062e+02,2.683392e+02,3.356695e+02,1.181446e+02,1.540262e+02,9.734417e+01,5.997320e+01,5.600344e+01,6.519651e+01,6.606064e+01,5.772094e+01,6.004136e+01,     0,5.337110e+01,5.791311e+01,3.851390e+01,7.607194e+01,5.761413e+01,3.368113e+02,5.308701e+02,5.301125e+02,3.354523e+02
13,1,51,0.1320312,0.2960937,0.05390625,0.1320312,0,0,0,-2.747725e+01,-4.239955e+01,6.113208e+01,5.390332e+01,5.794225e+01,     0,5.664675e+01,     0,9.952276e+00,9.600137e+00,3.586735e+01,2.580259e+01,2.265886e+01,1.117356e+02,1.039961e+02,9.170570e+01,5.607960e+01,5.202004e+01,5.653253e+01,2.043866e+01,8.990630e+00,5.181125e+00,1.299832e+01,2.480254e+00,     0,     0,5.161519e+01,     0,5.845338e+01,     0,     0,8.807343e+01,1.117992e+02,1.020958e+02,8.037494e+01
14,1,52,0.1632812,0.1398437,0.2726562,0.1632812,0,0,0,-5.648733e+01,-3.467025e+01,9.529904e+01,4.731198e+01,3.676183e+01,     0,2.914565e+01,     0,3.419520e+01,3.233294e+01,6.628750e+01,6.332523e+01,7.103009e+01,2.343078e+01,2.208341e+01,3.269874e+01,1.107815e+01,9.939144e+00,9.065538e+00,3.783295e+00,4.660706e+00,1.019196e+01,5.668915e+00,7.319562e+00,1.490769e+01,     0,     0,2.923375e+01,     0,2.584018e+01,1.078694e+01,5.156030e+01,7.249270e+01,7.805128e+01,5.524298e+01
13,0,53,0.2882812,0.2648437,0.1476562,0.2882812,0,0,0,-3.444088e+02,7.810000e+01,1.501074e+01,4.015838e+02,3.800554e+02,     0,1.826872e+02,     0,1.530135e+02,1.773306e+02,3.683837e+02,1.185806e+02,3.944784e+02,4.702820e+02,2.258895e+02,5.169080e+02,1.671498e+02,4.109933e+02,1.878028e+02,4.819382e+01,     0,8.784880e+01,1.551737e+02,2.055918e+01,5.646203e+01,     0,2.574058e+02,3.961341e+01,1.438476e+02,1.271752e+02,7.752253e+01,3.331707e+02,6.070487e+02,6.849172e+02,5.187807e+02
8,1,54,0.2257812,0.07734375,0.08515625,0.2257812,0,0,0,-4.682190e+01,-3.620436e+01,7.508193e+01,2.908073e+02,2.700097e+02,     0,1.950332e+02,     0,1.740546e+02,1.800420e+02,4.069882e+02,4.162915e+02,3.999091e+02,3.756285e+02,3.880896e+02,3.760768e+02,1.640549e+02,1.615372e+02,1.693791e+02,4.643178e+01,6.627401e+01,5.297622e+01,5.571847e+01,6.817906e+01,4.598880e+01,     0,8.399995e+01,9.658304e+01,6.808378e+01,1.144885e+02,9.342448e+01,4.782354e+02,6.433486e+02,6.428374e+02,4.782258e+02
19,1,55,0.1007813,0.2023437,0.2101562,0.1007813,0,0,0,-3.106688e+01,-4.277257e+01,-9.841568e+01,1.332708e+00,4.044074e-01,     0,3.672163e-01,     0,2.962267e-01,2.718483e-01,     0,4.897858e-01,6.223528e-01,3.091365e-01,3.733194e-01,6.346200e-01,2.113748e-01,2.554888e-01,1.470798e-01,     0,3.381439e-02,1.203254e-01,2.097160e-01,1.790014e-01,2.050948e-01,     0,     0,     0,     0,6.070665e-02,4.120729e-02,6.087166e-01,8.771853e-01,1.011442e+00,5.534952e-01
11,1,56,0.08515625,0.1554687,0.06953125,0.08515625,0,0,0,-1.636665e+01,-3.576420e+01,4.408963e+01,1.956877e+01,2.151591e+01,     0,1.932408e+01,     0,7.742375e+00,8.607048e+00,1.615913e+01,1.486851e+01,1.353106e+01,3.110282e+01,3.063233e+01,2.787843e+01,1.888917e+01,1.801213e+01,1.866086e+01,4.670632e+00,3.044970e+00,2.276507e+00,3.724935e+00,2.359498e+00,9.320772e-01,     0,1.049995e+01,     0,1.102177e+01,     0,     0,3.429797e+01,4.015033e+01,3.884990e+01,3.311962e+01
30,2,57,0.2101562,0.2804687,0.1945312,0.2101562,0,0,0,-1.071750e+02,4.370061e+01,2.404145e+01,     0,1.018892e+04,     0,9.926154e+03,     0,2.277678e+04,7.843281e+02,4.609894e+03,8.965385e+04,2.988758e+04,1.136846e+04,     0,1.008164e+04,6.748982e+04,4.370174e+04,1.896892e+04,6.002012e+03,7.446875e+03,1.992962e+03,8.602152e+04,1.164384e+04,3.809722e+04,     0,1.009974e+05,2.902847e+04,2.198522e+04,3.425610e+04,1.762314e+04,9.032353e+04,1.889905e+04,5.024294e+04,1.763347e+04
30,2,58,0.2726562,0.09296875,0.2570312,0.2726562,0,0,0,-1.652327e+02,-7.726808e+00,-3.459101e+00,4.927239e+03,3.319605e+04,     0,3.869812e+04,     0,1.534437e+04,9.486685e+04,3.310390e+03,1.043783e+04,5.345078e+04,2.181272e+03,7.875204e+04,4.350612e+04,2.124407e+03,6.524434e+04,6.674438e+04,3.510632e+03,7.884274e+04,7.149092e+04,3.032650e+03,8.104156e+04,7.732379e+04,     0,7.362543e+04,     0,1.153965e+05,8.100976e+04,8.823411e+04,5.828634e+04,1.084598e+05,1.939449e+05,1.444692e+04
15,1,59,0.1476562,0.2179687,0.1320312,0.1476562,0,0,0,-4.539619e+01,-3.519190e+01,8.535294e+01,3.847423e+01,4.090093e+01,     0,3.443502e+01,     0,1.531843e+01,1.467078e+01,3.787810e+01,3.031134e+01,2.981057e+01,6.367421e+01,5.814617e+01,5.943911e+01,3.068298e+01,3.297180e+01,2.870267e+01,1.180191e+01,7.505689e+00,6.471410e+00,9.376063e+00,6.138172e+00,3.972540e+00,     0,1.858227e+01,     0,1.909224e+01,     0,     0,6.054860e+01,8.110364e+01,7.831355e+01,5.865528e+01
13,1,60,0.1164063,0.06171875,0.2257812,0.1164063,0,0,0,-2.311812e+01,-3.285731e+01,5.886059e+01,6.970402e+01,4.552146e+01,     0,3.743397e+01,     0,4.823721e+01,5.318205e+01,8.700919e+01,9.414013e+01,9.697931e+01,2.413993e+01,2.377487e+01,3.000672e+01,1.478832e+01,9.450281e+00,1.268202e+01,     0,2.341824e+00,1.050848e+01,4.519707e+00,7.041224e+00,1.649786e+01,     0,     0,5.358517e+01,     0,4.701996e+01,2.155148e+01,7.374880e+01,9.028211e+01,9.828094e+01,8.070626e+01
12,1,61,0.2414062,0.1867187,0.1007813,0.2414062,0,0,0,-6.724195e+01,-3.154235e+01,9.517986e+01,2.198392e+02,2.557478e+02,     0,1.968452e+02,     0,1.096054e+02,1.043296e+02,2.781887e+02,2.326060e+02,2.331120e+02,4.275933e+02,3.870812e+02,4.102267e+02,1.589736e+02,1.963448e+02,1.677854e+02,7.162390e+01,5.857944e+01,5.330864e+01,6.314153e+01,5.142219e+01,3.375779e+01,     0,1.591606e+02,     0,1.401289e+02,     0,1.603220e+01,3.623801e+02,5.418106e+02,5.362329e+02,3.676912e+02
13,1,62,0.1789062,0.1242188,0.1632812,0.1789062,0,0,0,-4.998509e+01,-3.318418e+01,8.580482e+01,1.432323e+02,1.186314e+02,     0,8.919012e+01,     0,1.021904e+02,9.240887e+01,1.964489e+02,1.869361e+02,1.986912e+02,1.296222e+02,1.258385e+02,1.407277e+02,6.160427e+01,6.543364e+01,5.605658e+01,2.157875e+01,2.477217e+01,2.855618e+01,2.558254e+01,2.685984e+01,3.085488e+01,     0,     0,5.262428e+01,     0,5.754415e+01,3.907603e+01,2.057435e+02,2.759772e+02,2.773467e+02,2.054378e+02
30,2,63,0.05390625,0.2492187,0.2882812,0.05390625,0,0,0,-2.862198e+02,3.821758e+01,-1.964671e+02,3.719637e+00,2.587345e-01,     0,2.208679e-01,     0,2.259678e+00,5.560288e-01,     0,3.713862e+01,8.428923e-01,5.119151e-01,2.217941e+00,2.466327e-01,9.659455e+00,3.880581e+00,8.196299e-02,     0,     0,9.153621e-01,1.478509e+00,     0,4.214266e-01,     0,     0,1.704799e+01,4.883799e-01,2.704807e+00,1.263608e-01,5.253441e+00,1.081005e+00,2.351976e-01,2.031041e+00
28,1,64,0.05585938,0.1496094,0.1613281,0.05585938,0,0,0,-4.671800e+01,-4.332288e+01,-1.314324e+02,1.289432e+00,4.173345e-01,     0,3.504094e-01,     0,2.731135e-01,2.743700e-01,     0,5.012098e-01,6.067453e-01,2.645043e-01,3.667936e-01,5.639519e-01,2.241406e-01,2.280489e-01,1.709498e-01,     0,3.973520e-02,1.066239e-01,2.032088e-01,1.564308e-01,1.702003e-01,     0,     0,3.422551e-02,     0,6.074919e-02,4.700354e-02,6.190531e-01,8.218427e-01,9.468766e-01,6.007156e-01
21,1,65,0.1808594,0.2746094,0.2863281,0.1808594,0,0,0,-2.698100e+01,-3.161984e+01,2.414115e+01,1.672420e+00,6.725893e-01,     0,6.192705e-01,     0,6.229196e-01,4.255188e-01,6.262111e-01,8.528740e-01,1.066406e+00,7.253419e-01,6.417712e-01,1.171493e+00,4.297141e-01,5.452408e-01,2.087219e-01,1.298967e-02,9.175957e-02,2.380757e-01,4.048149e-01,2.903368e-01,3.907686e-01,     0,     0,     0,2.675033e-02,1.882839e-01,6.008937e-02,9.920373e-01,1.673955e+00,1.759307e+00,8.201418e-01
30,2,66,0.2433594,0.08710938,0.2238281,0.2433594,0,0,0,-1.471572e+02,2.504891e+01,-8.564067e+01,1.539221e+03,2.365962e+03,     0,1.812505e+03,     0,7.046022e+03,2.563035e+03,2.821716e+02,1.928344e+03,4.144939e+03,5.720564e+02,1.111107e+04,5.132721e+03,5.624289e+02,3.447424e+03,3.174665e+03,6.621869e+02,2.167015e+03,     0,     0,1.391078e+04,1.784183e+03,     0,     0,5.226503e+02,4.716951e+03,6.500633e+03,2.704328e+02,3.187321e+03,5.179604e+02,4.903933e+03,1.763481e+03
21,1,67,0.1183594,0.2121094,0.09882813,0.1183594,0,0,0,-2.849381e+01,-3.908834e+01,6.491981e+01,2.089885e+01,2.187936e+01,     0,1.917083e+01,     0,6.826405e+00,7.204470e+00,1.735469e+01,1.439251e+01,1.323105e+01,3.510246e+01,3.309488e+01,3.133713e+01,1.854419e+01,1.836092e+01,1.768735e+01,6.080384e+00,3.552741e+00,2.735873e+00,4.596796e+00,2.544857e+00,7.838080e-01,     0,1.177656e+01,     0,1.261487e+01,     0,     0,3.373158e+01,4.237706e+01,4.039715e+01,3.214050e+01
14,1,68,0.1496094,0.05585938,0.2550781,0.1496094,0,0,0,-3.072144e+01,-3.512636e+01,6.664655e+01,1.336317e+02,8.802321e+01,     0,6.959329e+01,     0,9.145455e+01,9.639478e+01,1.769314e+02,1.883960e+02,1.974387e+02,4.668804e+01,4.542581e+01,5.897161e+01,2.630161e+01,1.687911e+01,1.934010e+01,     0,4.559493e+00,2.083277e+01,9.645176e+00,1.526020e+01,3.452063e+01,     0,     0,1.124400e+02,     0,1.009056e+02,4.483063e+01,1.372436e+02,1.756481e+02,1.915285e+02,1.500526e+02
12,1,69,0.2746094,0.1808594,0.1300781,0.2746094,0,0,0,-8.339839e+01,-2.595826e+01,1.035379e+02,2.603183e+02,2.824422e+02,     0,2.053832e+02,     0,1.615993e+02,1.337457e+02,3.886429e+02,3.115918e+02,3.292505e+02,4.704067e+02,4.135421e+02,4.798242e+02,1.673036e+02,2.206181e+02,1.589111e+02,8.281015e+01,7.601359e+01,7.623528e+01,8.356383e+01,7.020990e+01,5.587018e+01,     0,1.533796e+02,2.062024e+01,1.239987e+02,3.604980e+01,4.679364e+01,4.154663e+02,6.646031e+02,6.598164e+02,4.214338e+02
9,1,70,0.2121094,0.1183594,0.06757813,0.2121094,0,0,0,-4.635098e+01,-3.806899e+01,7.543498e+01,2.286182e+02,2.609751e+02,     0,2.034137e+02,     0,1.206529e+02,1.305527e+02,2.869029e+02,2.846919e+02,2.652766e+02,4.020565e+02,3.994332e+02,3.798504e+02,1.704966e+02,1.788618e+02,1.880778e+02,5.201167e+01,5.747521e+01,4.540095e+01,5.085134e+01,5.480535e+01,3.034599e+01,     0,1.396668e+02,8.889559e+00,1.251261e+02,1.841696e+01,3.442814e+01,4.135096e+02,5.555905e+02,5.508416e+02,4.143929e+02
20,1,71,0.08710938,0.2433594,0.1925781,0.08710938,0,0,0,-5.223536e+01,-4.584658e+01,-1.285891e+02,1.358783e+00,3.987265e-01,     0,3.491076e-01,     0,2.642086e-01,2.493653e-01,     0,4.005726e-01,5.626912e-01,3.285994e-01,3.468804e-01,6.218926e-01,2.227513e-01,2.848626e-01,1.498523e-01,     0,3.346498e-02,1.173346e-01,2.489366e-01,1.535794e-01,1.918013e-01,     0,     0,     0,2.769535e-02,5.125605e-02,2.764837e-02,5.610438e-01,8.587042e-01,9.451671e-01,5.166365e-01
11,1,72,0.1027344,0.1027344,0.08320313,0.1027344,0,0,0,-2.105605e+01,-3.201142e+01,5.166109e+01,6.239365e+01,7.241900e+01,     0,6.197738e+01,     0,3.683853e+01,3.939938e+01,6.519803e+01,6.668770e+01,6.367174e+01,9.072310e+01,9.220465e+01,8.723857e+01,5.473466e+01,5.319935e+01,5.579350e+01,1.161250e+01,1.120017e+01,9.721017e+00,1.124921e+01,1.118976e+01,8.719204e+00,     0,2.377615e+01,     0,2.278708e+01,     0,2.776360e+00,1.163509e+02,1.368891e+02,1.364214e+02,1.159316e+02
16,0,73,0.2277344,0.2277344,0.2082031,0.2277344,0,0,0,-1.784495e+02,-8.683538e+01,9.546315e+01,9.011385e+01,8.319375e+01,     0,1.702997e+02,     0,     0,3.142246e+01,3.964535e+02,5.820089e+02,2.053611e+02,2.243278e+02,5.825153e+02,3.937803e+02,3.968981e+01,     0,1.349175e+01,1.225184e+02,2.139654e+02,5.795929e+01,6.174528e+01,2.440593e+02,1.165901e+02,     0,7.576297e+01,2.330882e+01,4.799752e+01,6.437877e+01,2.849793e+01,1.386268e+02,5.259312e+02,5.025324e+02,1.053155e+02
15,1,74,0.2902344,0.1652344,0.2707031,0.2902344,0,0,0,-1.090147e+02,-2.353926e+01,1.108095e+02,2.613570e+02,2.197946e+02,     0,1.509341e+02,     0,2.383957e+02,1.631489e+02,4.907501e+02,3.710528e+02,4.681888e+02,2.403303e+02,2.054581e+02,3.260500e+02,9.110422e+01,1.312357e+02,4.800234e+01,6.042185e+01,5.357482e+01,8.670801e+01,7.519307e+01,6.859843e+01,1.011715e+02,     0,     0,1.452059e+02,     0,1.878032e+02,9.360432e+01,3.342103e+02,5.847557e+02,5.846868e+02,3.204229e+02
30,2,75,0.1652344,0.2902344,0.1457031,0.1652344,0,0,0,-2.354073e+02,1.016327e+02,-1.674121e+00,8.967070e+01,1.433539e+02,     0,2.762233e+02,     0,4.102536e+02,8.568132e+01,2.133427e+02,     0,1.521495e+02,2.296169e+02,     0,4.129248e+02,4.898790e+01,5.439879e+02,2.746970e+02,5.692300e+01,1.931713e+02,9.510415e+01,6.790956e+01,4.677154e+01,2.388130e+02,     0,2.136446e+02,1.270410e+01,2.245806e+02,1.276110e+02,     0,1.138442e+02,3.315331e+02,4.079299e+02,2.790451e+02
11,1,76,0.1339844,0.1339844,0.1769531,0.1339844,0,0,0,-4.025193e+01,-3.349212e+01,8.010729e+01,3.961216e+01,3.268509e+01,     0,2.606239e+01,     0,2.812190e+01,2.646999e+01,4.970046e+01,4.848297e+01,5.168331e+01,3.077506e+01,2.999876e+01,3.479700e+01,1.604491e+01,1.614661e+01,1.538807e+01,5.091344e+00,5.714413e+00,7.472468e+00,5.926244e+00,6.441797e+00,8.783830e+00,     0,     0,1.362606e+01,     0,1.326820e+01,8.274201e+00,5.415773e+01,6.983974e+01,7.128584e+01,5.503096e+01
25,0,77,0.2589844,0.2589844,0.05195313,0.2589844,0,0,0,-3.693966e+02,1.171494e+02,-4.248580e+01,2.535371e+02,2.913852e+02,     0,2.390709e+02,     0,8.429168e+01,9.084530e+01,2.787705e+02,2.095984e+02,1.957413e+02,5.772070e+02,5.098439e+02,5.152488e+02,1.842227e+02,2.426237e+02,2.263298e+02,1.093248e+02,7.024890e+01,5.443933e+01,7.230681e+01,4.500236e+01,9.430482e+00,     0,2.761102e+02,     0,2.620782e+02,     0,     0,3.876845e+02,6.129680e+02,5.822366e+02,3.894129e+02
17,1,78,0.1964844,0.07148438,0.1144531,0.1964844,0,0,0,-4.072923e+01,-3.495982e+01,7.175802e+01,2.480722e+02,1.983315e+02,     0,1.428154e+02,     0,1.649130e+02,1.635513e+02,3.434804e+02,3.568400e+02,3.537962e+02,2.355735e+02,2.471611e+02,2.439947e+02,1.139805e+02,1.089674e+02,1.092064e+02,3.051441e+01,4.625234e+01,4.167165e+01,4.066357e+01,4.962847e+01,4.285713e+01,     0,8.971262e+00,1.114416e+02,1.661263e+00,1.240292e+02,8.948610e+01,3.763769e+02,4.897445e+02,4.920378e+02,3.761315e+02
30,2,79,0.07148438,0.1964844,0.2394531,0.07148438,0,0,0,-4.003762e+02,7.870333e+01,-7.023036e+01,     0,1.994625e+02,     0,1.930278e+02,     0,     0,5.289286e+01,4.574782e+01,6.331483e+01,9.207352e+01,5.000569e+01,7.188447e+01,2.375326e+02,3.244509e+01,     0,1.180349e+02,3.999897e+01,3.739380e+01,     0,     0,6.484802e+01,1.255374e+02,     0,     0,     0,5.049297e+01,     0,     0,3.981747e+01,7.328619e+01,9.057197e+01,5.436776e+01
16,1,80,0.07929688,0.07929688,0.2160156,0.07929688,0,0,0,-1.625623e+01,-5.395175e+01,-5.585731e+01,2.038907e+00,9.245590e-01,     0,7.502235e-01,     0,7.416094e-01,8.155061e-01,8.673016e-01,1.510436e+00,1.692274e+00,3.916261e-01,5.045632e-01,7.829092e-01,3.483238e-01,2.127251e-01,2.693662e-01,     0,3.017751e-02,2.162451e-01,1.677753e-01,2.205138e-01,3.782622e-01,     0,     0,7.281704e-01,     0,5.632610e-01,2.347542e-01,1.270550e+00,1.604803e+00,1.905830e+00,1.393047e+00
13,1,81,0.2042969,0.2042969,0.09101563,0.2042969,0,0,0,-5.462673e+01,-3.568618e+01,8.735862e+01,1.651846e+02,1.924255e+02,     0,1.559286e+02,     0,6.642934e+01,6.955257e+01,1.794409e+02,1.478548e+02,1.440183e+02,3.180440e+02,2.910225e+02,2.936609e+02,1.281163e+02,1.477853e+02,1.381124e+02,5.524072e+01,3.850414e+01,3.164367e+01,4.229670e+01,3.031104e+01,1.611043e+01,     0,1.223662e+02,     0,1.174821e+02,     0,     0,2.698284e+02,3.813833e+02,3.701205e+02,2.671075e+02
10,1,82,0.2667969,0.1417969,0.1535156,0.2667969,0,0,0,-7.868594e+01,-2.793820e+01,1.010078e+02,2.771512e+02,2.592543e+02,     0,1.798423e+02,     0,1.923777e+02,1.575019e+02,4.380200e+02,3.735215e+02,4.055165e+02,3.721650e+02,3.426191e+02,4.028904e+02,1.421306e+02,1.759210e+02,1.234248e+02,6.520344e+01,7.015922e+01,7.448979e+01,7.602543e+01,7.275057e+01,6.643733e+01,     0,7.167788e+01,8.377441e+01,5.261921e+01,1.073232e+02,8.221108e+01,4.194144e+02,6.468870e+02,6.462563e+02,4.176239e+02
20,1,83,0.1417969,0.2667969,0.2785156,0.1417969,0,0,0,-2.747932e+01,-3.718769e+01,-7.353329e+01,1.411047e+00,3.894163e-01,     0,3.842517e-01,     0,3.506618e-01,2.950638e-01,7.287830e-02,4.796283e-01,6.787763e-01,3.364304e-01,3.256950e-01,6.866689e-01,1.891691e-01,2.790012e-01,1.089972e-01,     0,2.236491e-02,1.402658e-01,2.374065e-01,1.934130e-01,2.521358e-01,     0,     0,     0,     0,1.131498e-01,4.743535e-02,5.837083e-01,9.474772e-01,1.076741e+00,4.947258e-01
13,1,84,0.1730469,0.1730469,0.05976563,0.1730469,0,0,0,-3.851751e+01,-3.995864e+01,6.974878e+01,1.512435e+02,1.801815e+02,     0,1.516174e+02,     0,5.862708e+01,6.857902e+01,1.513868e+02,1.358602e+02,1.261678e+02,2.878706e+02,2.752633e+02,2.574959e+02,1.290602e+02,1.366061e+02,1.450014e+02,4.437997e+01,3.182441e+01,2.386482e+01,3.273876e+01,2.429795e+01,8.973118e+00,     0,1.167042e+02,     0,1.144386e+02,     0,     0,2.642416e+02,3.445766e+02,3.344095e+02,2.601685e+02
14,1,85,0.2980469,0.2980469,0.1847656,0.2980469,0,0,0,-1.200528e+02,-1.428017e+01,1.151465e+02,2.129839e+02,2.388021e+02,     0,1.892318e+02,     0,1.312234e+02,8.600893e+01,3.284033e+02,1.867947e+02,2.213512e+02,4.602899e+02,3.479450e+02,4.813357e+02,1.569189e+02,2.410861e+02,1.245707e+02,1.094714e+02,6.687937e+01,7.499792e+01,9.196798e+01,5.188076e+01,5.969858e+01,     0,1.864314e+02,     0,1.388692e+02,     0,7.110787e+00,2.936110e+02,5.704036e+02,5.699617e+02,3.074256e+02
13,1,86,0.2355469,0.1105469,0.2472656,0.2355469,0,0,0,-7.255067e+01,-3.107207e+01,1.001077e+02,2.268309e+02,1.826142e+02,     0,1.286401e+02,     0,1.749053e+02,1.403120e+02,3.638813e+02,3.309437e+02,3.780809e+02,1.593095e+02,1.522293e+02,2.076473e+02,6.845234e+01,7.210755e+01,4.471874e+01,2.632550e+01,3.421893e+01,5.350281e+01,4.074716e+01,4.760472e+01,7.348628e+01,     0,     0,1.467738e+02,     0,1.554321e+02,7.701907e+01,2.797331e+02,4.202660e+02,4.351437e+02,2.811649e+02
16,1,87,0.1105469,0.2355469,0.1222656,0.1105469,0,0,0,-9.474738e+00,-4.194703e+01,-4.117537e+01,1.870841e+00,9.392118e-01,     0,8.233209e-01,     0,3.161519e-01,3.462648e-01,4.242285e-01,7.331920e-01,7.996283e-01,1.279097e+00,1.322862e+00,1.488337e+00,7.901818e-01,7.216037e-01,5.675295e-01,9.463665e-02,7.792329e-02,1.577010e-01,3.989251e-01,2.660556e-01,1.997480e-01,     0,3.297778e-01,     0,3.692424e-01,     0,     0,1.407841e+00,1.858285e+00,1.964234e+00,1.292311e+00
